h,u,v
17285,1.7897467610923876,3.108094421153566
17289,1.2909722332042113,2.2414261482460422
17294,1.2413321165795355,2.088474290261302
17298,1.7739698993372897,3.072026312218008
17303,1.7336761695755436,2.962040314307633
17307,1.462100491094869,2.5260525373817067
17312,1.2379566941364033,2.0663227247052216
17316,1.8115821388851878,3.0550308076094446
17320,0.9796927127094857,1.7559395268085287
17325,1.5319700076470502,2.7385154669982463
17329,1.6347799701554722,3.0266347424331257
17333,1.0420127251908655,1.9072881669293664
17338,1.0937215488608094,2.000440844400655
17342,1.2148684066606452,2.3113583681869203
17346,1.187119179992773,2.543633158033198
17351,0.9372542852117376,1.9616358375619016
17355,0.8170705224881416,1.8860602087233462
17360,1.0709725364590517,2.636386354791128
17364,0.7197754996608428,1.7831869983819428
17368,1.0099987370458605,2.8764569895914276
17372,0.9098822609891727,2.675552423351181
17376,0.6659359494886321,1.9666906111314932
17380,0.6704571166980926,2.1518471939689543
17385,0.9692569018549739,3.3988564433190933
17389,0.5647923121253837,2.1932473697232395
17394,0.6807131372767098,3.264148929993779
17398,0.6840865567994687,3.588542345431354
17402,0.49806883423478615,2.986588308564014
17406,0.47944201206246045,3.6182200401009084
17411,0.29238756494813367,2.6848358569228767
17415,0.28795603656579694,3.1944453954969196
17419,0.0947947612672761,2.6769759176326917
17423,0.1796579737683373,3.817654768840532
17428,0.02342677398445905,2.944575979145858
17432,-0.15985968760194008,3.1768312370854743
17436,-0.2724138063810528,4.0033961580489965
17440,-0.3270641660038075,3.255186664644228
17444,-0.3332563031688928,3.504520873821824
17448,-0.6229836477767153,4.1760573813866895
17453,-0.5305529150762444,3.0404280984582477
17457,-0.7133586621568138,3.8705296488727114
17461,-0.7730888102881512,3.512692972702584
17465,-0.8437848009707066,3.216018533605909
17469,-1.2838313059947446,4.341320035580858
17473,-1.5098060362923058,4.691345832877949
17477,-1.432038741248213,4.31926629370481
17482,-1.5600039930440137,4.533833172709107
17486,-1.7629715537821922,4.700752423091908
17491,-1.5073960804218243,4.024846553087514
17496,-1.467481981659177,3.4909543125730513
17500,-2.0209097397235496,4.94758129501942
17505,-1.784614219518042,4.535820330200937
17509,-2.1081274274551363,4.863973453177692
17513,-1.8644451689105677,4.561206442002439
17517,-1.9148142205546714,4.431204124401108
17521,-1.6725478145439352,3.960408857308166
17525,-1.8198289560311112,4.709306463874226
17528,-1.9029327192791647,4.673821573161991
17532,-1.6251516628245506,4.213431787181663
17537,-1.6631739471274232,4.544905629283389
17541,-1.6973554861238909,4.427971865822209
17545,-1.6016595031929943,4.569411386007483
17550,-1.8225615444994332,5.408141572545844
17554,-1.7080919185671268,5.3396453896816105
17558,-1.4604402874282973,4.502367505596204
17562,-1.4602244332023169,5.271025066090571
17566,-1.191464852176732,4.721118611593019
17570,-1.4025648813878036,5.508451934044667
17575,-1.288649056921152,5.470385606976317
17579,-1.1334972424922183,5.06372762603015
17583,-0.9248777560357361,4.483172250391575
17588,-0.900836258094607,4.443896015726688
17592,-0.939009807050043,5.023833060576867
17596,-0.7273620236689826,4.508465992413907
17600,-0.7656185008276933,4.677470981665756
17604,-0.8001697434577209,4.84981861176106
17608,-0.6383051690402569,3.7494395963267775
17612,-0.7084618123146391,4.727231103234449
17616,-0.6263429570828033,4.082958514110136
17621,-0.7348952408798308,4.550554055322501
17625,-0.6348614293470973,4.0928723374636355
17629,-0.5287157393611012,3.7483274254549745
17633,-0.6835804610648056,4.492100932990241
17637,-0.6224174988925165,3.7160695149351093
17641,-0.7767070669147805,4.694571508275561
17645,-0.6277028495633747,3.931911261416729
17649,-0.844115844213802,4.339526567781608
17653,-0.8297766950524014,3.9627459811970946
17658,-0.689742978517871,3.2763029945079483
17662,-0.8623389048123097,3.7488745324627213
17666,-0.965569998139938,4.275961546169806
17670,-0.7579654354677422,3.099252993940567
17674,-0.8836886443180367,3.6994772131637204
17677,-0.6830437617467819,2.8840763931535154
17681,-0.9481596954779727,3.9340326286471172
17685,-0.7588285936475055,2.914194458420358
17690,-0.7060722690083631,2.7288357967228825
17694,-0.7889150964194884,3.307456124031777
17698,-0.8265549465170869,3.737991965195382
17702,-0.7262846225140519,3.3668160891446344
17706,-0.4913449386565298,2.523055145306494
17710,-0.7482096869633282,3.5307985898136387
17714,-0.5436337344645021,2.996939332324081
17718,-0.5744891152680999,3.091285970957658
17722,-0.37665059157799563,2.6643251388027163
17726,-0.4253471189439932,3.0191571816539016
17730,-0.2975277594937725,2.4779709065552753
17733,-0.1940138349532009,2.6739192417078734
17737,-0.20536460252191668,3.0462245026471924
17741,-0.06311343119466221,3.6636120741819775
17746,-0.03062361498162778,3.474395477220876
17750,0.08555605778531332,2.800254377703541
17754,0.21281465489755577,3.114994497565937
17758,0.2867847638461877,2.804514376279548
17761,0.3968407235433005,3.0251405938266624
17765,0.5041072085908609,3.266109037296582
17769,0.5740884510528524,3.0304393550263384
17772,0.5625583304742215,2.800394044900602
17776,0.8612204212774,3.360948412015378
17779,0.7870868599282658,2.9704006047032805
17783,0.9674466254255092,3.598790851327649
17787,1.120754385476662,3.4843708205291524
17791,1.3394054524643932,4.173196649847868
17795,1.4563609236969248,4.452677076068323
17799,1.4380516174974194,3.9398670413066155
17803,1.5178557669956039,3.9663265623709107
17807,1.8715426337634364,4.692481425637659
17811,1.8038760284657147,4.954886827941832
17815,1.8068614332055561,4.580667141205458
17819,1.7320896012985774,4.338947419008247
17823,2.0425254602270013,4.943763203706433
17827,2.0119432166692306,4.853289997633473
17831,2.22374780240696,5.220029669782586
17835,2.3773360671900137,5.512665267191456
17839,2.0403750561060665,4.445498437563308
17843,2.020949681466228,4.759500370283889
17847,2.389337736718603,5.362172612701616
17851,2.1722984746206997,4.838423720077971
17855,2.5478836954108854,5.513083995179884
17859,2.4966974361189793,5.856742843966305
17863,2.383167650678332,5.454158489227245
17867,2.7173603827524277,6.060719620450341
17871,2.867915410550711,6.199455205938875
17875,2.8286072274822978,6.456441314393912
17879,2.497346602552573,5.859880943523052
17883,2.416770315427378,5.612489699766624
17888,2.836304417066974,7.013226344021244
17892,2.7541127021367227,7.132921414884845
17896,2.9899314052421766,7.350961330596093
17900,2.9062345118488846,7.132418028756057
17904,2.758924419244678,7.251878085809087
17908,2.836004293598116,7.683599974914572
17912,2.4148406092238637,6.904864539203494
17915,2.778852636292521,7.848791276097504
17919,2.4672801243197444,6.913067050718344
17922,2.5056567073118607,7.769167159793161
17926,2.2947611238346326,7.445884964879891
17930,2.4681004967527542,8.312619384275248
17934,2.377286126494865,7.983955404779154
17937,2.1600007872527915,7.49870865545849
17941,2.2502400739611135,7.985558236896624
17945,2.1311764178466546,8.14170904700165
17948,2.1660221814390854,8.576895430963008
17952,1.8948664882939263,8.24752331487199
17956,1.8431818078297622,8.561611781996007
17960,1.7240302142287678,8.18375589604481
17964,1.7037329116705369,9.297085948612361
17968,1.9177479735331526,9.695356563521477
17971,1.6309121128531474,8.540265663998484
17975,1.374008594030672,8.500485154603561
17979,1.4287222471444705,9.03737746510127
17982,1.2923406053373787,8.68435396876128
17986,1.3148948105394676,8.945122969338657
17989,1.1369667408612716,8.497558440072991
17992,1.1688957949324434,8.491246964855504
17996,1.0699985875201512,8.69179238967085
18000,1.0075092355691588,9.36630630549006
18003,1.105639327742277,9.571689637313483
18007,0.9426870375871079,9.092316057894593
18010,0.9123802890096028,9.005103267660498
18014,0.6525776582376496,9.063173633902043
18018,0.8720880473834554,9.982444958795158
18022,0.5625594244149621,9.440120361013612
18025,0.6072229362328531,9.8654693656012
18029,0.36172759418951594,9.652565416724048
18033,0.17219829694947886,8.382982484714814
18037,0.3503604794709047,9.146257715962404
18041,0.2787874571680085,9.286706514734487
18045,0.08340662557987556,9.358918035930815
18049,0.07019541374727818,8.111891251915589
18053,-0.1254918973183531,8.27761764631536
18057,-0.31578801384305766,9.073235247268213
18061,-0.1757154465730256,7.510468628546236
18065,-0.3368782722636476,8.690959633738016
18068,-0.4109881599961727,7.5310351867602625
18072,-0.4086304035015112,8.476763334748217
18077,-0.6095679349572002,7.698511261920757
18081,-0.625040323644752,7.480030782855028
18086,-0.7978342668546693,7.431255766120708
18090,-0.8451374114094413,7.336715611980783
18094,-0.9885218561950107,8.042891929697614
18098,-1.0950732449315304,6.68597265215794
18102,-1.3721070042325767,7.243662415113866
18106,-1.5791454414704047,7.486823581972016
18110,-1.6014055590978933,6.984878997271329
18115,-1.6214491446377985,6.599592458510737
18119,-1.4102665952142293,5.900985415829805
18123,-1.5762147408047509,5.895806037399344
18127,-1.9985842694730118,6.726936441099646
18131,-1.6632603896342029,5.774886308987929
18135,-2.038187621588531,6.000063279698417
18139,-2.375634038473637,6.608621146329284
18144,-2.365654701877174,6.367978285140946
18148,-2.6007011480449704,6.72469910998179
18152,-2.6452891859174716,5.977451977194797
18156,-2.8508024313753193,6.500490056259526
18160,-2.8095775110757732,5.900410239478459
18164,-3.0918558044096733,6.370064132108614
18168,-2.8579126376885147,5.702856182897241
18172,-2.8403724044922924,5.298938524944642
18176,-2.753346720887673,4.984310565236717
18181,-3.3843458269370745,6.1132237447194315
18185,-2.959089252331458,4.969691378185721
18189,-3.604497472955947,5.854298519286032
18193,-2.865944239865448,4.863775165652913
18197,-2.949658831247296,4.576631031953866
18201,-3.5736298932002435,5.666640524172542
18205,-3.2551993445323237,4.982385279083469
18209,-3.326454041960745,5.215360330019933
18213,-3.4700469917207495,5.166762788032107
18217,-2.7670699930525817,4.214578883161141
18220,-3.0301146718479086,4.4471736151076255
18224,-2.935323547388428,4.314429140195834
18228,-2.9803418720533115,4.534495902994763
18232,-3.4969982968225737,5.112036589741716
18236,-2.593614179603277,3.9905971224625043
18240,-3.0852378173206936,4.464585205793929
18245,-3.048383149575522,4.410175636984012
18249,-3.4586555964501744,4.956098934122301
18253,-3.1489041230012145,4.632684201876367
18257,-3.5061380810934084,5.055730157237725
18261,-2.9998678279584374,4.502134547426611
18264,-3.1947068394273748,4.723853980924436
18268,-3.3937250159225734,4.920909508225247
18272,-3.6321441845751807,5.006402331931924
18277,-3.1955835573073057,4.521267228350663
18281,-2.728084890415339,3.924632099094874
18286,-3.180097406590536,4.39651747097097
18290,-3.1160655244397795,4.208462314524304
18295,-3.1201525507110723,4.2404702895731425
18299,-3.3298568306045837,4.325527645979759
18304,-3.7630000535173607,4.967738577087617
18308,-3.56531799265771,4.604287391000619
18312,-4.156743999151774,5.053447489814254
18317,-3.1886703743502065,4.0529580593729415
18321,-3.5277716841544504,4.189212983349848
18325,-3.60321069490347,4.103633744388444
18329,-3.6733505206773454,4.106871286240654
18333,-4.2457677089808925,4.846109270952368
18337,-3.886169851593479,4.197354777863055
18341,-3.765643044135711,4.019552453393624
18346,-3.881750118129944,4.098556404712399
18350,-4.78330818910409,4.885845669090313
18354,-4.518336413894439,4.4265510718529955
18358,-4.7968815377526655,4.79783339695085
18362,-5.15004417901863,4.993752564188079
18366,-5.080598720114736,4.97231666821711
18370,-4.31223754847519,4.126874876973121
18374,-5.378714797027918,5.185294391662807
18379,-5.266931932709265,4.9505103015655045
18383,-5.099371890404276,4.6473687676528925
18387,-4.585782844805663,4.25492137813049
18391,-4.984542673379754,4.57764506288484
18396,-4.674143588471349,4.2808556758545215
18400,-4.737645607556392,4.335439025767281
18404,-4.682760926719238,4.229593192365041
18408,-5.021129436114149,4.483393221919162
18412,-4.903638498888188,4.277582829049301
18416,-5.144532399715403,4.654961119673548
18420,-5.173806465783214,4.5883943160318275
18424,-5.542438956211102,5.144897749675331
18429,-5.548961112602098,4.88075072692582
18433,-5.2495092912590255,4.677841333011513
18438,-5.837124835101006,5.03578525510597
18442,-4.864565434442677,4.175811157725774
18446,-5.702817475190117,4.657886438894739
18451,-5.223992117337099,4.2743634762319305
18455,-5.807851707766665,4.669622339855063
18460,-5.567286548008084,4.395793462284029
18464,-5.890298136402185,4.6876168279485535
18469,-6.223588505196638,4.588411319268722
18473,-5.197053646361433,3.7579554790526526
18477,-5.807377411124304,4.030322119731438
18481,-5.333152547000179,3.6584980417337767
18486,-5.0047412346964375,3.289335012694339
18490,-6.132452762686951,3.840073779219277
18494,-6.250121865225631,3.7567701200192394
18498,-5.479233157724007,3.3126092596953294
18502,-5.63015970739148,3.121886397037624
18507,-5.434323752491554,3.010145307639119
18511,-5.7911090559325595,3.078140386486145
18516,-6.031372858841793,3.16375923211261
18520,-6.149769939799373,3.062645464739992
18525,-5.934420165430507,2.740496809420819
18529,-6.41431730349867,2.775016171850886
18534,-5.7277482975058565,2.3350094766234215
18538,-6.638794585822937,2.679672256607177
18543,-5.699878448423869,2.250771970939989
18548,-6.159090571219542,2.3044024002452836
18552,-5.731355849062287,1.8805498212579963
18556,-5.69883209439882,1.8737831860579597
18560,-6.002806852661643,1.94041333362116
18565,-6.643812155023034,2.105892220752472
18569,-5.725132487423159,1.6290233885959509
18573,-6.909226406488404,1.8529550026142223
18578,-5.897411097300766,1.4853994631468286
18582,-6.2237176399655905,1.5901848010459962
18587,-6.192034517037462,1.461739789118739
18591,-5.968788375209753,1.2569252599223864
18596,-6.563683073574764,1.3642277587033922
18600,-5.8326468418037,1.118426193656103
18605,-7.198583000088766,1.066196595614358
18609,-5.836153936679376,0.7609613004011062
18614,-6.6774516243172855,0.832825923711737
18618,-6.403949687701033,0.6777651697028715
18623,-5.743538479299148,0.533846691453191
18627,-6.4233798695024715,0.33747918897157964
18632,-6.074245231052184,0.44245421593611595
18636,-6.409328444444906,0.3243105310573004
18640,-6.018512271974856,0.1147625001753612
18644,-6.023550730691664,0.1913039136110765
18648,-6.65976482919006,0.028981922958841472
18653,-5.429499531003262,-0.05408968580867608
18658,-6.301788693136019,-0.0970118848755222
18663,-6.144321651089368,-0.2803825646155971
18667,-6.134964145124681,-0.4090163301595974
18672,-5.474112113820318,-0.19387800873585295
18676,-6.415257683077385,-0.5267487518388503
18681,-5.53955232367453,-0.3518969511354023
18686,-6.2701019551654165,-0.4351713583116752
18690,-5.4867391140882305,-0.36490323007375897
18695,-5.1966226934694815,-0.30184102835391396
18700,-5.5332687010124415,-0.2312878212130731
18705,-4.227269870411249,-0.17662658925374541
18710,-5.3868709182173715,-0.23617907215604825
18714,-4.7117884865520745,-0.107215091035389
18719,-4.441798550791742,0.021804739121476947
18723,-3.6156709222882264,0.07839150011702245
18728,-3.8976663216469754,0.14583212004213952
18733,-4.268588512211976,0.2739745844931898
18738,-3.524754599565432,0.416252170639706
18742,-3.5674524181680516,0.4859707128861129
18746,-3.9468733714560433,0.6649808194234682
18750,-3.050525757659853,0.7394034670887434
18754,-3.127653078336634,0.9499054605487174
18759,-3.312391824749053,1.1240670888749955
18763,-2.9979102037333836,1.1048859904759503
18767,-2.3053037894466923,0.9809515225787946
18772,-2.1615229069398034,1.0636151019690232
18777,-2.2661480072907962,1.2488660611013611
18782,-2.2094611040087,1.3391523658310227
18787,-2.4101630041299575,1.52134575024445
18792,-1.9264041010763304,1.3011360662864793
18797,-2.179287988743521,1.5917179751148285
18801,-2.7155106271819403,2.142496221803316
18806,-1.9648274423648626,1.558343500223423
18810,-2.1199702378702177,1.764647576939294
18814,-2.515863983177059,2.1347867372624947
18819,-2.189343679407549,1.873501350707707
18823,-1.49636288573127,1.2890713801223999
18827,-1.5410016009987753,1.3044294982539675
18831,-1.7104852137974382,1.3988516853733037
18835,-2.1520513692278627,1.5901960781563682
18839,-1.2891977806932315,0.9215080226293502
18843,-2.2872540950296187,1.5013946149943533
18847,-2.1296778040231805,1.2413628019701968
18851,-2.073204338777178,1.0992407967494426
18855,-2.0083475160844992,0.9588058115766963
18860,-1.8494685313757238,0.6975319473958732
18864,-1.6435877008770963,0.5465411229914491
18866,-2.6297857579436568,0.6347115263491923
18869,-1.874166163231324,0.4667530420747818
18874,-1.5978668940737515,0.30850576169188965
18878,-2.4392148164486036,0.3216122385547195
18883,-1.4216584001539923,0.08696946089297508
18887,-2.8999031307942804,0.03360026678425187
18891,-1.5078029151444934,-0.07617913474595855
18896,-1.9907090015452946,-0.19392346594514093
18900,-2.378721429866484,-0.36155029042201764
18904,-2.503982645409102,-0.461222292647293
18909,-2.393197539097652,-0.5182266208714329
18914,-2.278568594987949,-0.5794345653205923
18919,-3.1301142807118327,-0.949164595416408
18923,-2.7047676469982975,-0.863806440362199
18928,-2.089743247983587,-0.720058429760685
18932,-1.929378175761887,-0.6960746480924619
18936,-2.6612442572116928,-1.0326331529694195
18940,-2.707448053750506,-1.0912942909495862
18944,-2.4545137809215176,-0.9745503542658801
18948,-1.5771239935178083,-0.6162699262316012
18952,-1.945157268850572,-0.7306550580193863
18956,-2.6603818585745738,-0.9427516420486051
18961,-1.7625123872233537,-0.5928917363403164
18965,-2.8153939883844634,-0.8162911803720534
18970,-2.2929112256219253,-0.5497557881990212
18974,-1.6358464525307561,-0.2895859327142685
18978,-1.3623003111164012,-0.1916097056601398
18982,-1.9647736466773176,-0.14213987595224054
18986,-1.749856258685625,0.011565692797259951
18990,-1.970639416062799,0.10732175291902601
18995,-1.442439380391378,0.21726652474050148
18999,-2.4634632056121077,0.5931276912268973
19004,-1.6086193097506334,0.5592465961556864
19008,-1.7849516681188813,0.7678397773953789
19013,-1.4300112905518296,0.8026326612265368
19017,-2.310139312831759,1.538158743411192
19022,-1.294513378751685,0.988974732552198
19026,-1.9034224806980058,1.6867388531375667
19030,-1.259384883208254,1.2827397937453526
19034,-1.81047093834594,1.9538476511342644
19038,-1.60179365490562,1.923269335200733
19042,-1.812480139888554,2.450565590868401
19046,-1.4928805954794075,2.2866821480861823
19050,-1.4676725020737973,2.3298385940929958
19055,-2.027032400040275,3.3240808435557643
19058,-1.7737613891207291,3.096717383654605
19062,-1.8376723759613938,3.5517147680363492
19067,-1.6852641281785932,3.2557774240673902
19071,-1.4650251215368462,3.0867206847179616
19075,-1.403759894704871,3.0114948646353956
19079,-1.4755704579241475,3.0671198322686255
19084,-1.8313005461497927,4.199220868772725
19088,-1.623241120566847,3.5949667315000466
19092,-1.8777226909169116,4.205259484958303
19097,-1.9274692868163796,4.142615794356585
19101,-1.9538801964957477,4.29728770085235
19105,-2.221700654967114,4.913107142106531
19110,-1.9282894056768805,4.36399900384722
19114,-2.0150823954775974,4.661309639054124
19118,-2.3450850254093343,5.498132933833186
19121,-2.0574347762758434,4.607116103685264
19125,-2.660063155567935,5.456929286414948
19130,-1.9397406837006792,4.320664101859151
19134,-2.7206552554413967,5.617723032610001
19138,-2.2381759234199894,4.657002153943741
19142,-2.4294458580419005,4.885251081285513
19146,-2.4035837343893904,4.9148065715342515
19150,-2.708783504702331,5.4057898131542705
19153,-2.9177480790325108,5.645105276042467
19157,-2.703981596282128,5.171547578978839
19160,-2.9443499170787217,5.652991043399528
19164,-2.6402527147257766,4.714585067706773
19168,-3.0917235939281076,5.550413140026414
19172,-2.557798672935007,4.464303410925536
19176,-2.871097519228407,5.016784819585555
19180,-2.9075462181656975,4.893876592032769
19184,-2.776326655351756,4.539046237085597
19188,-2.74186859994692,4.343732044662103
19192,-2.96655858524126,4.656197817128105
19196,-2.9491285350018805,4.450752454443422
19200,-3.2325977417507783,4.794402353205294
19204,-3.272795875788898,4.757740669222587
19208,-2.420354841275661,3.533101199633181
19212,-2.8147054704371084,3.926896866430126
19216,-3.3543702023702746,4.414336434206522
19220,-3.1259588880899827,3.9464166572341917
19224,-2.8452623302340383,3.6284128926067387
19227,-3.2888210613064364,3.9919638414673213
19230,-3.176993604918233,3.7690335734341405
19234,-3.1274602253968244,3.4305757221862523
19238,-2.7556970183620146,2.7962976654702647
19243,-2.5961378170226044,2.517176301455707
19247,-2.2917245464164724,2.163044950139173
19251,-3.210782431240977,2.8487626206802217
19256,-3.162180764498031,2.8232827117472747
19260,-2.3909657441749124,2.0350741822464835
19264,-2.2466669572742677,1.704631411451498
19268,-2.8535940625942278,2.1530480153196088
19272,-2.5737974700076935,1.9248225395093945
19276,-2.479819173699434,1.7661082238633656
19280,-2.7618481174069642,1.863315892945048
19284,-2.9556331209232867,1.9830012669549315
19288,-2.061325573494547,1.29408678464278
19292,-2.7554091168380634,1.6800321913608918
19296,-1.9731307413185388,1.183663664017044
19300,-1.8343009927486742,1.133705666775273
19304,-2.8842695322174,1.7171059511713367
19307,-2.4264805851591307,1.4741498276599625
19311,-2.746119874813071,1.6995549421648388
19315,-2.039573591630037,1.3232168295410216
19319,-2.4570474657482837,1.5513427074010238
19323,-1.7270038585146417,1.1920643614401576
19327,-2.7985137018938886,1.967382394695226
19331,-2.498291131088311,1.8530130988288398
19336,-2.4016184254453004,1.9131126108860943
19340,-1.948317155023048,1.6220808558761641
19344,-2.409426002253221,1.9653136447470285
19348,-1.9414712852646019,1.702074110657282
19352,-1.7547131117288288,1.6307067062574705
19357,-2.077266176167247,1.9885036158221525
19361,-2.2972491560714614,2.280705775705705
19366,-2.4438716241129232,2.4901448161688307
19370,-2.0899527052723315,2.1335720022459923
19374,-2.1535575730431624,2.2205310655137134
19378,-2.951815345000134,2.993394794689844
19382,-3.135670768169258,3.1598820028135224
19387,-3.147606842512765,3.156634135809826
19391,-2.9737650725572222,3.093303393785933
19395,-3.189940142323597,3.2390423647301008
19399,-3.2437867631223347,3.2675437182205216
19404,-3.032035562766507,3.0392644807218048
19408,-3.4136534644852343,3.334887467422107
19412,-3.405696407519683,3.3091318100602165
19417,-3.3626248316593106,3.356558461553022
19421,-3.7826739793008763,3.551748217152574
19425,-3.5099302059294937,3.2848160186518505
19430,-3.886917412786619,3.5450075263966174
19434,-3.632277049781301,3.209284534110471
19438,-3.8146313044021762,3.4154189229044323
19442,-4.640100655642147,3.873917130813971
19446,-4.1938671002774575,3.3398084283785607
19451,-4.658943845569921,3.5644606685301645
19455,-4.698997677416355,3.610869822218793
19459,-4.578196158661156,3.391576316408826
19464,-4.611102608279457,3.1156664799894402
19468,-4.523901887332467,2.8414463751554138
19472,-4.984164913957421,3.018023778014628
19477,-3.956453085193899,2.219536575638012
19481,-5.246358483572107,2.7800069644759566
19486,-4.764790569222044,2.359440784405085
19490,-5.240374751383068,2.5109109512996013
19494,-4.241606156792034,1.7402476945225556
19498,-3.8763984693012588,1.4238715447905492
19503,-3.7934741741741598,1.2918847304711445
19508,-4.982038415118522,1.5018979163263115
19512,-4.736715228966591,1.220297296820891
19516,-4.022327939558691,0.9107013785151844
19521,-4.170522529036339,0.8176309506351319
19525,-3.873483487860365,0.5245110083902862
19530,-4.967403917330266,0.4987453448613973
19534,-4.317775815690052,0.36317379756102924
19538,-4.728156662486025,0.1451651349076443
19542,-4.356660940700195,-0.12656989294129478
19547,-3.2934830371055486,-0.2148951591754796
19552,-4.165180647114647,-0.5514581740900293
19557,-3.202071109847474,-0.4869706557754485
19562,-4.0861685248396356,-0.8116765385894518
19567,-4.167101037596141,-1.0924844586082716
19572,-3.946883190489107,-1.2013838496247506
19576,-3.9308166101748467,-1.3767295661025927
19581,-4.260727196793396,-1.835513027602862
19586,-3.109915335186045,-1.509317029395264
19592,-3.888094670023814,-2.1045762175931255
19597,-3.771612138869634,-2.1188862362462024
19602,-2.908933868958045,-1.9611379180703776
19606,-3.616546919286728,-2.5875973653504967
19611,-3.5200638741498804,-2.6846348855868127
19616,-3.4521287104917904,-2.7775440028976726
19621,-3.572474768056784,-3.119087794617865
19626,-2.872546321952678,-2.7645065231795907
19631,-3.004043471162514,-3.0330101268145673
19636,-3.5804955567099905,-3.7765150645847267
19641,-3.098038981360336,-3.3794380648220113
19646,-2.963380401627861,-3.5906252382204022
19650,-2.6650405205582253,-3.3523715637836373
19655,-2.907308931210418,-3.6827591530183015
19660,-2.713747188290388,-3.7082563171834533
19665,-3.1224393314223478,-4.568987393631306
19670,-2.511380115264393,-3.777345456795719
19674,-2.5626695612111616,-4.017747708911306
19680,-2.4660396688084707,-4.069180495223815
19685,-2.819833495113587,-4.642984648826425
19690,-2.3357145331199756,-4.130956069055367
19695,-2.2182965019436334,-3.9305458116945124
19699,-2.3427501322880295,-4.391286607687635
19704,-2.831195533942545,-5.302899415771821
19710,-2.772875309282705,-5.309665066181903
19715,-2.0472876045394286,-4.364863452741164
19720,-2.1246099160945597,-4.753642778987673
19726,-2.1339877454201046,-4.9538389694227565
19731,-2.015130484128715,-4.913130889392027
19736,-1.7721700578205857,-4.195020496441145
19741,-1.995652569942473,-5.165360656467947
19746,-1.6822747598580574,-4.446008235386885
19751,-1.8193990639095359,-5.5085722272254385
19756,-1.6692763566779818,-4.858696763632796
19761,-1.7594413278446583,-5.191866710728312
19767,-1.4627694386227343,-4.88232498667163
19772,-1.3688651985606959,-4.520035883551866
19777,-1.2642992952580199,-4.512099713542085
19782,-1.1378279840169436,-4.019458012758637
19787,-1.1478016100267014,-4.82820411238948
19792,-1.2477544480398541,-4.934439681136426
19797,-1.2057186118484478,-4.94419028719863
19802,-1.2775780689350524,-5.247630016562311
19807,-0.9146368102804635,-3.817456951201467
19812,-1.0096167661528022,-4.703333997637638
19817,-0.9731816174010713,-4.445950391976354
19822,-1.0483683277712896,-4.322506909577016
19827,-1.0980356476954658,-4.144822301935618
19831,-0.8953977008571266,-3.165339567494156
19836,-0.9386794663186482,-3.192224783166908
19841,-1.0266694085914378,-3.452282219916381
19846,-1.249573188470978,-3.541452044450395
19851,-1.3376429640143235,-3.4188697272715003
19856,-1.6296211697554794,-3.683439920729398
19861,-1.6320502044577476,-3.422179808359664
19866,-1.3572416559098466,-2.358929565067921
19871,-1.8486541095991686,-2.7856685188478214
19875,-1.7277712849757254,-2.2505388116111344
19880,-2.0872694309260966,-2.360246379634844
19885,-1.5109463442617905,-1.4103668130505638
19890,-1.5673276130923506,-1.2591742822943848
19895,-2.251899717574797,-1.471933286730264
19900,-2.890102128492516,-1.6359323552377971
19905,-2.7246831248838586,-1.2993982539937734
19910,-2.6296351192966267,-0.9885887601081332
19915,-2.8049784360573087,-0.8138692422027501
19920,-3.085559225863061,-0.7783964550719747
19925,-2.9412510969938035,-0.6206113200207151
19930,-3.4795918896359543,-0.5437703189726835
19935,-4.009395216294818,-0.4190351801927082
19940,-3.853517371971331,-0.3296080869513188
19946,-4.592454311482381,-0.16495258793690304
19950,-4.681484710727264,-0.1832048024168787
19955,-5.13863977718146,-0.008578767086641495
19960,-4.930816782827919,-0.07448450420920202
19965,-4.775301865968358,0.08137993459073746
19969,-5.871157274453452,0.13837534260639875
19974,-4.768729480655729,0.10636866136940545
19978,-4.8453424027562635,0.15784817899639939
19983,-6.4337769606692286,0.21568582572110032
19988,-6.124778468802146,0.31511606590557817
19992,-6.705991512177504,0.33414194003429293
19997,-6.44424503136302,0.14335578890880424
20002,-5.424426460277906,0.14399773551083772
20007,-6.7592882673829475,0.05024355320603543
20012,-6.618181646566482,0.09812451198682053
20017,-5.640855844313418,0.16947532625283956
20023,-6.726141401567089,-0.07777425151260978
20028,-6.40958980838294,-0.09372858816713053
20033,-6.691536264796007,-0.0012471843759960222
20038,-6.293809739780504,-0.10937022468526635
20044,-5.960608692384343,-0.0782020517075129
20048,-6.548575255275315,-0.0691072632733009
20053,-5.073283139035529,-0.14516514978138234
20058,-5.630073737839921,-0.14689404963982747
20063,-4.824007665007163,-0.2261421175138897
20068,-5.642531154888607,-0.25883309359081
20073,-4.850769342127036,-0.4105374734952789
20078,-4.526839206861628,-0.34844712522905397
20084,-4.5613055259649995,-0.39696807079187757
20089,-4.648618052096324,-0.5004753899338479
20094,-4.43763610333672,-0.4966410407883138
20099,-4.374743362098368,-0.5553400514509008
20104,-3.337677372555566,-0.4721458180482874
20109,-3.438323377280149,-0.5669354609661105
20114,-2.898429837584914,-0.5692701288121946
20118,-2.7271454838184326,-0.6636069144126632
20123,-2.9670259101387884,-0.7802040417248925
20128,-2.7267902166629443,-0.7802963207777679
20133,-2.236158584901817,-0.7444159714668189
