h,theta,speed
1412,410.8346715010484,15.64296233312842
1417,409.6052256182687,16.106757560860924
1421,409.7466659531337,16.243232888497246
1424,409.92693710716117,15.749155173732944
1427,408.86091366861365,16.272432499836107
1432,408.1972136580787,15.535568015940626
1436,409.79179650612184,14.856313313936091
1442,408.6987070268536,15.651110983674162
1449,408.55443892643746,16.124974987118197
1456,407.724953462477,15.439581040680412
1462,408.2961499260656,15.53915476809287
1467,407.5246400894739,16.702821377490064
1471,406.02064526744545,16.332320795059335
1475,407.01627697393076,16.52316175926882
1479,407.0186063485074,16.942889145142907
1484,407.7655669897308,15.72446854025416
1490,406.5596622070221,16.389174458082888
1496,405.1225073917498,17.29083581215551
1501,405.23055440481824,16.29271858753093
1506,406.02744149633116,16.732840481948333
1511,406.84829448298257,17.142821827789916
1515,406.3867781486515,17.825143737213303
1519,406.6449567157999,17.71775446015515
1523,407.35314506911465,18.259605692745456
1526,407.3340884175532,18.057719942698657
1530,407.02097010860814,17.269047142083704
1534,407.5790494565176,18.70809028846651
1538,407.6021513809001,18.638239975827663
1541,406.20254569038025,19.031062880859107
1545,408.5998002249231,17.729165921906638
1550,407.3015003194434,18.397314929680086
1554,407.3538238041029,19.052975576356385
1560,408.0177763102036,18.83751636103979
1565,409.3490637000039,18.39592197762066
1570,408.80353258891085,18.768733239985654
1574,409.3825321292266,19.251964482787155
