height,u,v
1.178300000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.178600000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.178900000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.179200000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.179500000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.179800000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.180200000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.180400000000000000e+04,2.975961790789148154e+01,1.516328269130086603e+01
1.180700000000000000e+04,2.975961790789148154e+01,1.516328269130086603e+01
1.181000000000000000e+04,2.975961790789148154e+01,1.516328269130086603e+01
1.181300000000000000e+04,2.975961790789148154e+01,1.516328269130086603e+01
1.181600000000000000e+04,2.975961790789148154e+01,1.516328269130086603e+01
1.182000000000000000e+04,2.975961790789148154e+01,1.516328269130086603e+01
1.182300000000000000e+04,2.975961790789148154e+01,1.516328269130086603e+01
1.182600000000000000e+04,2.975961790789148154e+01,1.516328269130086603e+01
1.182900000000000000e+04,2.984871856031032067e+01,1.520868174127482142e+01
1.183300000000000000e+04,2.984871856031032067e+01,1.520868174127482142e+01
1.183700000000000000e+04,2.984871856031032067e+01,1.520868174127482142e+01
1.184000000000000000e+04,2.984871856031032067e+01,1.520868174127482142e+01
1.184400000000000000e+04,2.984871856031032067e+01,1.520868174127482142e+01
1.184800000000000000e+04,2.984871856031032067e+01,1.520868174127482142e+01
1.185100000000000000e+04,2.984871856031032067e+01,1.520868174127482142e+01
1.185400000000000000e+04,2.984871856031032067e+01,1.520868174127482142e+01
1.185800000000000000e+04,2.984871856031032067e+01,1.520868174127482142e+01
1.186100000000000000e+04,2.984871856031032067e+01,1.520868174127482142e+01
1.186400000000000000e+04,2.984871856031032067e+01,1.520868174127482142e+01
1.186800000000000000e+04,2.975961790789148154e+01,1.516328269130086603e+01
1.187100000000000000e+04,2.975961790789148154e+01,1.516328269130086603e+01
1.187500000000000000e+04,2.975961790789148154e+01,1.516328269130086603e+01
1.187900000000000000e+04,2.975961790789148154e+01,1.516328269130086603e+01
1.188300000000000000e+04,2.975961790789148154e+01,1.516328269130086603e+01
1.188700000000000000e+04,2.975961790789148154e+01,1.516328269130086603e+01
1.189100000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.189400000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.189700000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.190000000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.190400000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.190800000000000000e+04,2.958141660305381393e+01,1.507248459135295882e+01
1.191200000000000000e+04,2.958141660305381393e+01,1.507248459135295882e+01
1.191600000000000000e+04,2.958141660305381393e+01,1.507248459135295882e+01
1.192000000000000000e+04,2.958141660305381393e+01,1.507248459135295882e+01
1.192400000000000000e+04,2.958141660305381393e+01,1.507248459135295882e+01
1.192800000000000000e+04,2.922556532363048376e+01,1.553950872821298468e+01
1.193100000000000000e+04,2.922556532363048376e+01,1.553950872821298468e+01
1.193500000000000000e+04,2.922556532363048376e+01,1.553950872821298468e+01
1.193800000000000000e+04,2.922556532363048376e+01,1.553950872821298468e+01
1.194200000000000000e+04,2.922556532363048376e+01,1.553950872821298468e+01
1.194600000000000000e+04,2.922556532363048376e+01,1.553950872821298468e+01
1.195000000000000000e+04,2.922556532363048376e+01,1.553950872821298468e+01
1.195400000000000000e+04,2.913727056434458973e+01,1.549256157193439520e+01
1.195800000000000000e+04,2.913727056434458973e+01,1.549256157193439520e+01
1.196200000000000000e+04,2.913727056434458973e+01,1.549256157193439520e+01
1.196700000000000000e+04,2.913727056434458973e+01,1.549256157193439520e+01
1.197100000000000000e+04,2.913727056434458973e+01,1.549256157193439520e+01
1.197500000000000000e+04,2.913727056434458973e+01,1.549256157193439520e+01
1.197900000000000000e+04,2.913727056434458973e+01,1.549256157193439520e+01
1.198300000000000000e+04,2.913727056434458973e+01,1.549256157193439520e+01
1.198800000000000000e+04,2.922556532363048376e+01,1.553950872821298468e+01
1.199200000000000000e+04,2.922556532363048376e+01,1.553950872821298468e+01
1.199600000000000000e+04,2.922556532363048376e+01,1.553950872821298468e+01
1.200000000000000000e+04,2.922556532363048376e+01,1.553950872821298468e+01
1.200400000000000000e+04,2.922556532363048376e+01,1.553950872821298468e+01
1.200800000000000000e+04,2.931386008291637779e+01,1.558645588449157415e+01
1.201200000000000000e+04,2.931386008291637779e+01,1.558645588449157415e+01
1.201600000000000000e+04,2.931386008291637779e+01,1.558645588449157415e+01
1.202000000000000000e+04,2.931386008291637779e+01,1.558645588449157415e+01
1.202500000000000000e+04,2.940215484220226472e+01,1.563340304077016008e+01
1.202900000000000000e+04,2.940215484220226472e+01,1.563340304077016008e+01
1.203300000000000000e+04,2.940215484220226472e+01,1.563340304077016008e+01
1.203800000000000000e+04,2.949044960148815875e+01,1.568035019704874955e+01
1.204200000000000000e+04,2.949044960148815875e+01,1.568035019704874955e+01
1.204700000000000000e+04,2.949044960148815875e+01,1.568035019704874955e+01
1.205100000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.205500000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.205900000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.206300000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.206700000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.207200000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.207600000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.208000000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.208400000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.208900000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.209400000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.209800000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.210300000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.210700000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.211100000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.211600000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.212000000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.212400000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.212800000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.213200000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.213600000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.214000000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.214400000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.214800000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.215100000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.215500000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.215900000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.216300000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.216700000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.217000000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.217400000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.217700000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.218100000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.218400000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.218800000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.219200000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.219600000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.220000000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.220300000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.220700000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.221100000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.221400000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.221800000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.222100000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.222500000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.222900000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.223300000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.223700000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.224100000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.224500000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.224900000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.225200000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.225600000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.226000000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.226300000000000000e+04,2.975533387934584084e+01,1.582119166588451975e+01
1.226700000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.227000000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.227300000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.227700000000000000e+04,2.966703912005994681e+01,1.577424450960593028e+01
1.228100000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.228500000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.229000000000000000e+04,2.957874436077405278e+01,1.572729735332734080e+01
1.229400000000000000e+04,2.949044960148815875e+01,1.568035019704874955e+01
1.229800000000000000e+04,2.949044960148815875e+01,1.568035019704874955e+01
1.230100000000000000e+04,2.949044960148815875e+01,1.568035019704874955e+01
1.230500000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.230800000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.231200000000000000e+04,2.967051725547264596e+01,1.511788364132691065e+01
1.231600000000000000e+04,2.958141660305381393e+01,1.507248459135295882e+01
1.232000000000000000e+04,2.958141660305381393e+01,1.507248459135295882e+01
1.232300000000000000e+04,2.958141660305381393e+01,1.507248459135295882e+01
1.232600000000000000e+04,2.958141660305381393e+01,1.507248459135295882e+01
1.233000000000000000e+04,2.958141660305381393e+01,1.507248459135295882e+01
1.233400000000000000e+04,2.949231595063497480e+01,1.502708554137900343e+01
1.233700000000000000e+04,2.949231595063497480e+01,1.502708554137900343e+01
1.234100000000000000e+04,2.949231595063497480e+01,1.502708554137900343e+01
1.234500000000000000e+04,2.949231595063497480e+01,1.502708554137900343e+01
1.235000000000000000e+04,2.949231595063497480e+01,1.502708554137900343e+01
1.235400000000000000e+04,2.940321529821613566e+01,1.498168649140504805e+01
1.235800000000000000e+04,2.940321529821613566e+01,1.498168649140504805e+01
1.236200000000000000e+04,2.940321529821613566e+01,1.498168649140504805e+01
1.236600000000000000e+04,2.940321529821613566e+01,1.498168649140504805e+01
1.236900000000000000e+04,2.931411464579730008e+01,1.493628744143109266e+01
1.237200000000000000e+04,2.931411464579730008e+01,1.493628744143109266e+01
1.237600000000000000e+04,2.922501399337846095e+01,1.489088839145713727e+01
1.238000000000000000e+04,2.922501399337846095e+01,1.489088839145713727e+01
1.238400000000000000e+04,2.939056531398275851e+01,1.433473650000284394e+01
1.238800000000000000e+04,2.939056531398275851e+01,1.433473650000284394e+01
1.239100000000000000e+04,2.930068590935283979e+01,1.429089938532393411e+01
1.239500000000000000e+04,2.930068590935283979e+01,1.429089938532393411e+01
1.239900000000000000e+04,2.921080650472292106e+01,1.424706227064502606e+01
1.240200000000000000e+04,2.912092710009300234e+01,1.420322515596611801e+01
1.240600000000000000e+04,2.903104769546308717e+01,1.415938804128720996e+01
1.241100000000000000e+04,2.903104769546308717e+01,1.415938804128720996e+01
1.241500000000000000e+04,2.894116829083317555e+01,1.411555092660830368e+01
1.241900000000000000e+04,2.885128888620325682e+01,1.407171381192939563e+01
1.242300000000000000e+04,2.876140948157333810e+01,1.402787669725048758e+01
1.242700000000000000e+04,2.867153007694341937e+01,1.398403958257157953e+01
1.243100000000000000e+04,2.833400746919009805e+01,1.443689789171759230e+01
1.243600000000000000e+04,2.824490681677125892e+01,1.439149884174363692e+01
1.244000000000000000e+04,2.824490681677125892e+01,1.439149884174363692e+01
1.244400000000000000e+04,2.815580616435242334e+01,1.434609979176968331e+01
1.244800000000000000e+04,2.806670551193358421e+01,1.430070074179572792e+01
1.245200000000000000e+04,2.797760485951474863e+01,1.425530169182177254e+01
1.245600000000000000e+04,2.788850420709591305e+01,1.420990264184781893e+01
1.245900000000000000e+04,2.788850420709591305e+01,1.420990264184781893e+01
1.246300000000000000e+04,2.779940355467707391e+01,1.416450359187386354e+01
1.246600000000000000e+04,2.779940355467707391e+01,1.416450359187386354e+01
1.247000000000000000e+04,2.771030290225823833e+01,1.411910454189990993e+01
1.247400000000000000e+04,2.771030290225823833e+01,1.411910454189990993e+01
1.247800000000000000e+04,2.762120224983940275e+01,1.407370549192595455e+01
1.248200000000000000e+04,2.762120224983940275e+01,1.407370549192595455e+01
1.248700000000000000e+04,2.762120224983940275e+01,1.407370549192595455e+01
1.249100000000000000e+04,2.762120224983940275e+01,1.407370549192595455e+01
1.249500000000000000e+04,2.762120224983940275e+01,1.407370549192595455e+01
1.249900000000000000e+04,2.762120224983940275e+01,1.407370549192595455e+01
1.250300000000000000e+04,2.762120224983940275e+01,1.407370549192595455e+01
1.250700000000000000e+04,2.737137537862673753e+01,1.455361844636261281e+01
1.251100000000000000e+04,2.737137537862673753e+01,1.455361844636261281e+01
1.251600000000000000e+04,2.737137537862673753e+01,1.455361844636261281e+01
1.252000000000000000e+04,2.737137537862673753e+01,1.455361844636261281e+01
1.252400000000000000e+04,2.737137537862673753e+01,1.455361844636261281e+01
1.252800000000000000e+04,2.737137537862673753e+01,1.455361844636261281e+01
1.253200000000000000e+04,2.745967013791263156e+01,1.460056560264120229e+01
1.253600000000000000e+04,2.745967013791263156e+01,1.460056560264120229e+01
1.254100000000000000e+04,2.745967013791263156e+01,1.460056560264120229e+01
1.254500000000000000e+04,2.745967013791263156e+01,1.460056560264120229e+01
1.255000000000000000e+04,2.754796489719852204e+01,1.464751275891979176e+01
1.255400000000000000e+04,2.754796489719852204e+01,1.464751275891979176e+01
1.255900000000000000e+04,2.754796489719852204e+01,1.464751275891979176e+01
1.256400000000000000e+04,2.754796489719852204e+01,1.464751275891979176e+01
1.256800000000000000e+04,2.754796489719852204e+01,1.464751275891979176e+01
1.257200000000000000e+04,2.737559683346309214e+01,1.517454111371034386e+01
1.257600000000000000e+04,2.737559683346309214e+01,1.517454111371034386e+01
1.258000000000000000e+04,2.737559683346309214e+01,1.517454111371034386e+01
1.258400000000000000e+04,2.737559683346309214e+01,1.517454111371034386e+01
1.258800000000000000e+04,2.737559683346309214e+01,1.517454111371034386e+01
1.259200000000000000e+04,2.737559683346309214e+01,1.517454111371034386e+01
1.259600000000000000e+04,2.737559683346309214e+01,1.517454111371034386e+01
1.260000000000000000e+04,2.728813486274914979e+01,1.512606015168570828e+01
