h,theta,speed
7614,252,5.4
7618,252,5.3
7621,252,5.2
7625,252,5.1
7629,252,5
7634,252,4.9
7639,252,4.9
7644,252,4.8
7649,252,4.8
7654,252,4.7
7660,252,4.7
7664,252,4.7
7669,252,4.7
7674,251,4.7
7679,251,4.7
7684,251,4.7
7690,251,4.8
7695,250,4.8
7701,250,4.9
7706,250,4.9
7712,249,5
7719,249,5
7725,249,5.1
7731,249,5.1
7736,248,5.2
7741,248,5.3
7747,248,5.3
7752,248,5.4
7758,247,5.5
7764,247,5.5
7770,247,5.6
7775,247,5.6
7781,246,5.7
7786,246,5.8
7791,246,5.8
7795,246,5.9
7800,245,5.9
7803,245,6
7807,245,6
7811,244,6.1
7815,244,6.1
7819,244,6.2
7823,244,6.2
7828,243,6.3
7832,243,6.3
7836,243,6.4
7840,242,6.4
7843,242,6.5
7846,242,6.5
7850,242,6.6
7854,241,6.6
7857,241,6.6
7861,241,6.7
7864,241,6.7
7868,240,6.8
7872,240,6.8
7875,240,6.8
7879,240,6.9
7883,240,6.9
7886,240,7
7890,240,7
7894,240,7
7897,239,7.1
7901,239,7.1
7904,239,7.2
7907,239,7.2
7910,239,7.2
7913,239,7.3
7916,239,7.3
7919,239,7.3
7922,239,7.3
7925,239,7.4
7928,239,7.4
7931,239,7.4
7935,239,7.4
7938,238,7.4
7941,238,7.5
7944,238,7.5
7948,238,7.5
7951,238,7.5
7954,238,7.5
7957,237,7.5
7960,237,7.5
7964,237,7.5
7967,237,7.5
7970,236,7.5
7973,236,7.5
7977,236,7.5
7980,236,7.5
7984,235,7.5
7988,235,7.5
7991,235,7.5
7994,234,7.5
7998,234,7.5
8001,234,7.5
8004,233,7.5
8007,233,7.5
8010,232,7.6
8014,232,7.6
8017,232,7.6
8021,231,7.6
8024,231,7.6
8028,231,7.6
8032,230,7.6
8035,230,7.6
8038,230,7.6
8042,230,7.6
8045,229,7.7
8049,229,7.7
8052,229,7.7
8055,228,7.7
8058,228,7.7
8062,228,7.7
8065,227,7.7
8069,227,7.7
8072,227,7.7
8076,227,7.7
8080,226,7.7
8083,226,7.7
8086,226,7.8
8089,226,7.8
8092,225,7.8
8095,225,7.8
8097,225,7.7
8101,225,7.7
8104,225,7.7
8108,225,7.7
8112,225,7.7
8115,225,7.7
8118,224,7.7
8122,224,7.7
8125,224,7.7
8129,225,7.7
8132,225,7.6
8136,225,7.6
8139,225,7.6
8142,225,7.6
8146,225,7.6
8149,225,7.5
8152,226,7.5
8156,226,7.5
8159,226,7.5
8162,226,7.5
8165,226,7.4
8168,227,7.4
8172,227,7.4
8175,227,7.4
8178,228,7.4
8182,228,7.4
8186,228,7.3
8189,228,7.3
8192,228,7.3
8196,229,7.3
8200,229,7.3
8203,229,7.3
8207,229,7.3
8210,229,7.3
8214,229,7.3
8218,229,7.3
8221,229,7.3
8225,230,7.3
8228,230,7.3
8232,230,7.3
8235,230,7.3
8239,230,7.3
8242,230,7.3
8246,230,7.3
8249,230,7.3
8252,230,7.4
8256,230,7.4
8259,230,7.4
8262,231,7.4
8266,231,7.5
8269,231,7.5
8273,231,7.5
8276,231,7.5
8280,231,7.6
8284,232,7.6
8287,232,7.6
8291,232,7.7
8294,232,7.7
8297,232,7.8
8301,233,7.8
8304,233,7.8
8308,233,7.9
8311,233,7.9
8315,233,8
8319,234,8
8323,234,8
8327,234,8.1
8331,234,8.1
8335,234,8.1
8338,235,8.2
8342,235,8.2
8346,235,8.2
8349,235,8.3
8353,235,8.3
8357,236,8.3
8361,236,8.3
8365,236,8.4
8369,236,8.4
8373,237,8.4
8377,237,8.4
8381,237,8.5
8384,237,8.5
8388,238,8.5
8392,238,8.6
8396,238,8.6
8400,238,8.6
8404,239,8.6
8408,239,8.7
8412,239,8.7
8416,239,8.7
8420,239,8.8
8425,240,8.8
8429,240,8.8
8434,240,8.8
8438,240,8.9
8442,240,8.9
8446,240,8.9
8450,240,8.9
8454,240,9
8458,240,9
8462,240,9
8466,240,9
8470,240,9.1
8474,240,9.1
8478,240,9.1
8481,240,9.1
8485,240,9.2
8488,239,9.2
8492,239,9.2
8496,239,9.2
8500,239,9.3
8504,239,9.3
8509,239,9.3
8513,239,9.3
8517,239,9.4
8522,238,9.4
8526,238,9.4
8530,238,9.4
8534,238,9.5
8538,238,9.5
8542,238,9.5
8546,238,9.5
8551,237,9.6
8554,237,9.6
8558,237,9.6
8562,237,9.6
8566,237,9.6
8570,237,9.6
8574,237,9.6
8577,236,9.6
8581,236,9.6
8585,236,9.6
8589,236,9.6
8593,236,9.6
8597,236,9.6
8601,236,9.6
8606,236,9.6
8610,236,9.6
8614,236,9.6
8618,236,9.6
8622,235,9.6
8625,235,9.5
8629,235,9.5
8633,235,9.5
8636,235,9.5
8640,235,9.5
8644,235,9.5
8648,235,9.5
8652,235,9.5
8656,235,9.5
8660,235,9.5
8664,235,9.5
8668,236,9.5
8672,236,9.5
8675,236,9.5
8679,236,9.5
8683,236,9.5
8687,236,9.5
8691,236,9.5
8695,236,9.5
8699,235,9.5
8703,235,9.6
8707,235,9.6
8711,235,9.6
8715,235,9.6
8719,235,9.7
8723,235,9.7
8727,235,9.7
8730,235,9.8
8734,235,9.8
8738,235,9.8
8741,235,9.9
8745,235,9.9
8748,235,10
8752,235,10
8756,235,10
8760,235,10.1
8764,235,10.1
8768,235,10.1
8772,235,10.1
8776,235,10.2
8780,235,10.2
8784,235,10.2
8788,235,10.2
8792,235,10.2
8796,235,10.2
8799,235,10.2
8803,235,10.2
8807,236,10.2
8811,236,10.2
8814,236,10.2
8818,236,10.2
8821,236,10.2
8825,236,10.2
8829,237,10.2
8832,237,10.2
8836,237,10.1
8840,237,10.1
8844,237,10.1
8848,238,10.1
8852,238,10.1
8857,238,10.1
8861,238,10.1
8865,238,10.1
8869,238,10.1
8873,239,10.1
8877,239,10.1
8881,239,10.1
8885,239,10.1
8888,239,10.1
8891,239,10.1
8895,239,10.2
8898,239,10.2
8902,239,10.2
8906,240,10.2
8910,240,10.2
8914,240,10.3
8918,240,10.3
8922,240,10.3
8926,240,10.3
8930,240,10.3
8934,240,10.3
8937,240,10.3
8941,240,10.4
8945,240,10.4
8948,240,10.4
8952,240,10.4
8957,240,10.4
8961,240,10.4
8965,240,10.4
8969,240,10.4
8972,240,10.4
8976,241,10.4
8980,241,10.3
8984,241,10.3
8988,241,10.3
8992,241,10.3
8996,241,10.3
9000,241,10.3
9003,241,10.3
9007,242,10.3
9010,242,10.3
9014,242,10.3
9018,242,10.4
9022,242,10.4
9025,242,10.4
9029,242,10.4
9032,242,10.4
9035,242,10.5
9039,243,10.5
9042,243,10.5
9046,243,10.5
9050,243,10.6
9053,243,10.6
9057,243,10.7
9061,243,10.7
9065,243,10.7
9068,243,10.8
9072,243,10.8
9075,243,10.8
9079,243,10.9
9082,243,10.9
9086,243,10.9
9090,243,11
9093,243,11
9097,243,11
9101,243,11
9105,243,11.1
9109,243,11.1
9113,242,11.1
9117,242,11.1
9120,242,11.1
9124,242,11.1
9127,242,11.1
9131,242,11.1
9134,242,11.1
9138,242,11.1
9142,242,11.1
9146,242,11.1
9149,242,11.1
9153,242,11.1
9157,242,11.1
9160,242,11.1
9164,242,11.1
9167,242,11
9171,242,11
9175,242,11
9178,242,11
9182,242,11
9185,242,11
9189,242,10.9
9192,243,10.9
9196,243,10.9
9199,243,10.9
9203,243,10.9
9206,243,10.8
9210,242,10.8
9213,242,10.8
9217,242,10.8
9220,242,10.8
9224,242,10.8
9227,242,10.7
9231,242,10.7
9235,242,10.7
9239,242,10.7
9243,242,10.7
9247,242,10.7
9250,242,10.7
9254,242,10.6
9258,242,10.6
9261,242,10.6
9265,242,10.6
9269,242,10.6
9272,242,10.6
9276,242,10.6
9279,242,10.6
9283,242,10.6
9286,242,10.6
9290,242,10.6
9294,242,10.6
9299,242,10.6
9302,242,10.6
9306,242,10.6
9310,242,10.6
9313,242,10.6
9317,242,10.6
9321,242,10.6
9325,242,10.6
9329,242,10.6
9333,242,10.6
9337,242,10.6
9340,242,10.6
9344,242,10.6
9348,242,10.6
9351,241,10.6
9355,241,10.6
9359,241,10.6
9363,241,10.6
9366,241,10.6
9369,241,10.6
9372,241,10.6
9376,241,10.6
9379,241,10.6
9383,241,10.6
9387,241,10.6
9391,241,10.6
9395,241,10.6
9398,241,10.6
9402,241,10.6
9405,241,10.6
9409,241,10.7
9413,241,10.7
9417,241,10.7
9422,241,10.7
9426,241,10.8
9430,241,10.8
9434,241,10.8
9438,241,10.9
9442,241,10.9
9445,242,11
9449,242,11
9453,242,11
9456,242,11.1
9460,242,11.1
9464,242,11.2
9467,242,11.2
9471,242,11.2
9475,242,11.3
9479,242,11.3
9483,243,11.3
9487,243,11.3
9491,243,11.3
9495,243,11.4
9499,243,11.4
9503,243,11.4
9508,244,11.4
9512,244,11.4
9516,244,11.4
9519,244,11.4
9521,244,11.4
9523,244,11.4
9526,245,11.3
9530,245,11.3
9534,245,11.3
9538,245,11.3
9542,246,11.3
9546,246,11.3
9550,246,11.3
9553,247,11.2
9557,247,11.2
9560,247,11.2
9564,247,11.2
9568,247,11.2
9571,248,11.1
9574,248,11.1
9578,248,11.1
9582,248,11.1
9586,248,11
9589,248,11
9593,249,11
9597,249,11
9601,249,10.9
9605,249,10.9
9608,249,10.9
9612,249,10.9
9616,249,10.8
9620,249,10.8
9623,249,10.8
9627,249,10.8
9631,249,10.7
9635,249,10.7
9639,249,10.7
9643,249,10.7
9648,249,10.6
9652,249,10.6
9656,249,10.6
9659,249,10.5
9662,249,10.5
9666,249,10.5
9669,249,10.5
9673,249,10.5
9676,249,10.4
9680,249,10.4
9683,249,10.4
9687,249,10.4
9691,249,10.3
9695,249,10.3
9698,249,10.3
9702,249,10.3
9705,249,10.2
9708,249,10.2
9712,249,10.2
9716,249,10.1
9720,249,10.1
9724,249,10.1
9728,249,10.1
9731,250,10
9735,250,10
9739,250,10
9743,250,10
9747,250,9.9
9751,250,9.9
9755,250,9.9
9759,250,9.9
9762,250,9.8
9766,250,9.8
9770,251,9.8
9774,251,9.8
9777,251,9.8
9781,251,9.8
9784,251,9.7
9788,251,9.7
9791,251,9.7
9795,251,9.7
9799,251,9.7
9802,252,9.7
9806,252,9.8
9810,252,9.8
9813,252,9.8
9817,252,9.8
9821,252,9.8
9824,252,9.8
9828,252,9.8
9831,252,9.9
9835,252,9.9
9839,252,9.9
9842,252,9.9
9846,252,9.9
9850,252,9.9
9853,252,9.9
9857,252,10
9860,252,10
9864,252,10
9868,252,10
9871,252,10
9875,252,10
9878,252,10
9882,252,10
9886,252,10
9889,252,10
9893,252,10
9896,252,10
9899,251,10
9903,251,10
9906,251,10
9910,251,9.9
9913,251,9.9
9917,251,9.9
9921,251,9.9
9925,251,9.9
9929,251,9.9
9933,251,9.9
9937,251,9.9
9941,251,9.9
9945,251,9.9
9948,251,9.9
9952,251,9.9
9956,251,9.9
9960,250,9.9
9964,250,9.9
9968,250,9.9
9971,250,9.9
9975,250,9.9
9979,250,9.9
9982,250,9.8
9986,250,9.8
9990,250,9.8
9993,250,9.8
9997,250,9.8
10001,250,9.8
10004,250,9.7
10008,250,9.7
10012,250,9.7
10015,250,9.6
10019,250,9.6
10022,250,9.6
10026,250,9.5
10029,250,9.5
10033,250,9.5
10036,250,9.4
10040,250,9.4
10043,250,9.3
10047,250,9.3
10050,250,9.2
10054,250,9.2
10057,250,9.2
10061,250,9.1
10065,250,9.1
10069,250,9
10073,250,9
10076,250,8.9
10080,250,8.9
10084,251,8.8
10088,251,8.8
10092,251,8.7
10096,251,8.7
10100,251,8.6
10103,251,8.6
10107,251,8.6
10111,252,8.5
10114,252,8.5
10118,252,8.5
10121,252,8.4
10125,252,8.4
10129,252,8.4
10133,253,8.4
10137,253,8.4
10141,253,8.4
10145,253,8.3
10148,253,8.3
10152,253,8.3
10156,253,8.3
10160,253,8.3
10164,253,8.3
10168,253,8.3
10171,253,8.3
10175,253,8.3
10179,253,8.3
10182,253,8.3
10186,253,8.3
10190,252,8.4
10194,252,8.4
10197,252,8.4
10201,252,8.4
10206,252,8.5
10210,251,8.5
10214,251,8.5
10219,251,8.6
10224,251,8.6
10229,250,8.7
10234,250,8.7
10238,250,8.8
10243,250,8.8
10248,250,8.9
10252,250,8.9
10257,250,9
10261,250,9
10266,250,9.1
10270,250,9.1
10274,250,9.2
10278,250,9.2
10282,250,9.3
10286,251,9.3
10290,251,9.4
10294,251,9.4
10299,251,9.5
10304,252,9.5
10309,252,9.6
10314,252,9.6
10319,253,9.7
10325,253,9.7
10330,253,9.8
10334,253,9.8
10339,253,9.8
10344,254,9.9
10348,254,9.9
10353,254,10
10357,254,10
10362,254,10.1
10366,254,10.1
10369,254,10.2
10373,254,10.2
10377,254,10.3
10381,253,10.3
10385,253,10.4
10389,253,10.4
10394,253,10.5
10398,253,10.5
10403,252,10.6
10407,252,10.6
10412,252,10.7
10416,252,10.8
10420,251,10.8
10425,251,10.9
10430,251,11
10435,251,11
10440,251,11.1
10445,251,11.1
10450,250,11.2
10454,250,11.3
10459,250,11.3
10464,250,11.4
10470,250,11.4
10476,251,11.5
10483,251,11.5
10489,251,11.6
10495,251,11.6
10500,251,11.7
10505,252,11.7
10508,252,11.7
10512,252,11.7
10517,252,11.8
10521,253,11.8
10525,253,11.8
10530,254,11.8
10534,254,11.8
10538,254,11.8
10543,255,11.8
10548,255,11.8
10553,255,11.8
10557,255,11.8
10562,256,11.8
10566,256,11.7
10570,256,11.7
10574,256,11.7
10579,256,11.7
10584,255,11.7
10589,255,11.6
10593,255,11.6
10597,254,11.6
10601,254,11.6
10605,254,11.6
10610,253,11.6
10616,253,11.5
10623,252,11.5
10630,251,11.6
10638,251,11.6
10645,250,11.6
10651,250,11.6
10656,249,11.6
10660,249,11.6
10664,249,11.7
10669,248,11.7
10673,248,11.7
10677,248,11.8
10681,248,11.8
10685,248,11.9
10690,248,11.9
10694,248,12
10698,248,12
10703,248,12.1
10708,249,12.1
10714,249,12.2
10719,249,12.2
10725,249,12.3
10730,250,12.3
10735,250,12.4
10741,250,12.4
10746,251,12.5
10747,251,12.5
10753,251,12.5
10760,251,12.5
10767,251,12.6
10774,252,12.6
10780,252,12.6
10786,252,12.7
10791,252,12.7
10797,252,12.7
10802,252,12.7
10808,252,12.8
10814,252,12.8
10819,252,12.8
10824,252,12.8
10829,252,12.8
10833,252,12.8
10838,252,12.8
10842,252,12.8
10846,252,12.8
10851,252,12.9
10855,252,12.9
10860,252,12.9
10864,252,12.9
10868,252,12.9
10872,252,12.9
10877,252,13
10882,252,13
10886,252,13
10891,252,13.1
10896,252,13.1
10900,252,13.1
10905,251,13.2
10909,251,13.2
10914,251,13.3
10918,251,13.3
10922,251,13.4
10927,251,13.4
10931,251,13.5
10935,250,13.5
10939,250,13.6
10942,250,13.7
10946,250,13.7
10950,250,13.8
10955,250,13.8
10959,249,13.9
10963,249,13.9
10968,249,14
10972,249,14
10976,249,14.1
10980,249,14.1
10984,249,14.2
10988,248,14.2
10991,248,14.2
10995,248,14.3
10999,248,14.3
11003,248,14.3
11007,248,14.4
11011,248,14.4
11015,248,14.4
11019,248,14.4
11023,248,14.4
11027,248,14.5
11032,248,14.5
11035,248,14.5
11039,248,14.5
11043,248,14.5
11046,248,14.5
11050,248,14.5
11055,248,14.5
11061,249,14.5
11068,249,14.5
11075,249,14.5
11082,249,14.5
11088,249,14.4
11093,249,14.4
11098,250,14.4
11102,250,14.4
11106,250,14.3
11110,250,14.3
11114,250,14.3
11119,251,14.2
11124,251,14.2
11130,251,14.1
11135,251,14
11141,252,13.9
11147,252,13.9
11153,252,13.8
11158,252,13.7
11163,252,13.6
11168,253,13.4
11172,253,13.3
11176,253,13.2
11181,253,13
11185,254,12.9
11190,254,12.7
11194,254,12.6
11198,254,12.4
11201,255,12.3
11205,255,12.1
11210,255,11.9
11215,255,11.8
11221,256,11.6
11227,256,11.4
11232,256,11.2
11237,256,11.1
11241,256,10.9
11245,256,10.7
11248,256,10.6
11252,256,10.4
11257,257,10.3
11261,257,10.1
11266,256,10
11271,256,9.9
11276,256,9.8
11281,256,9.7
11287,256,9.6
11293,256,9.5
11298,256,9.4
11304,256,9.4
11310,256,9.3
11315,256,9.3
11320,255,9.3
11324,255,9.2
11328,255,9.2
11331,255,9.2
11335,255,9.2
11340,255,9.2
11345,255,9.2
11352,255,9.2
11360,255,9.3
11367,256,9.3
11373,256,9.3
11379,256,9.3
11384,256,9.3
11388,256,9.4
11392,256,9.4
11395,257,9.4
11399,257,9.4
11402,257,9.4
11406,257,9.4
11411,257,9.4
11415,257,9.4
11420,257,9.4
11426,257,9.4
11432,257,9.4
11438,257,9.3
11444,257,9.3
11450,257,9.2
11456,257,9.2
11461,257,9.1
11465,257,9
11470,257,9
11475,257,8.9
11480,256,8.8
11486,256,8.7
11491,256,8.6
11496,255,8.5
11502,255,8.4
11507,255,8.2
11511,254,8.1
11516,254,8
11520,254,7.9
11524,253,7.8
11527,253,7.7
11532,252,7.5
11536,252,7.4
11541,251,7.3
11547,251,7.2
11553,251,7.1
11560,250,7
11565,250,6.9
11570,250,6.8
11574,249,6.7
11578,249,6.6
11581,249,6.5
11585,249,6.4
11590,249,6.3
11594,249,6.2
11600,248,6.1
11605,248,6.1
11610,248,6
11616,248,5.9
11622,248,5.8
11627,248,5.7
11632,247,5.6
11636,247,5.5
11640,247,5.4
11644,246,5.3
11648,246,5.3
11651,245,5.2
11656,244,5.1
11661,244,5.1
11666,243,5
11672,242,4.9
11677,240,4.9
11682,239,4.9
11687,238,4.9
11691,237,4.9
11695,235,4.9
11699,234,4.9
11703,233,4.9
11708,231,5
11714,230,5
11720,229,5.1
11726,228,5.2
11732,227,5.2
11736,226,5.3
11740,225,5.4
11744,224,5.5
11747,224,5.6
11751,223,5.7
11754,223,5.8
11758,222,5.9
11762,222,6
11765,221,6.1
11769,221,6.2
11772,221,6.3
11776,221,6.4
11780,221,6.4
11783,221,6.5
11786,221,6.6
11790,221,6.7
11793,221,6.8
11797,221,6.8
11800,221,6.9
11804,221,7
11807,221,7.1
11811,221,7.2
11814,221,7.3
11818,221,7.4
11822,221,7.5
11825,221,7.6
11829,221,7.6
11832,221,7.7
11836,221,7.8
11839,221,8
11842,221,8.1
11845,221,8.2
11848,221,8.3
11851,221,8.4
11854,221,8.5
11858,221,8.6
11862,221,8.7
11866,221,8.8
11869,221,8.9
11872,221,9
11876,221,9.1
11880,221,9.2
11883,221,9.3
11887,221,9.4
11891,221,9.5
11895,221,9.6
11899,221,9.7
11903,221,9.8
11906,221,9.9
11910,221,10
11914,221,10.1
11917,221,10.2
11921,221,10.3
11925,221,10.4
11929,221,10.5
11932,221,10.6
11936,222,10.7
11940,222,10.8
11945,222,10.9
11948,222,11
11952,222,11.1
11956,222,11.3
11960,223,11.4
11964,223,11.5
11968,223,11.6
11972,223,11.7
11976,224,11.8
11980,224,11.9
11984,224,12
11988,225,12.1
11992,225,12.2
11995,226,12.3
11999,226,12.4
12003,227,12.5
12007,227,12.5
12010,228,12.6
12014,229,12.7
12018,229,12.8
12022,230,12.8
12025,231,12.9
12029,232,13
12033,232,13
12037,233,13.1
12042,234,13.1
12046,235,13.2
12050,236,13.2
12054,237,13.3
12058,238,13.3
12062,239,13.3
12067,240,13.4
12072,241,13.4
12076,242,13.4
12080,243,13.4
12084,244,13.5
12088,245,13.5
12092,246,13.5
12096,247,13.5
12100,248,13.5
12104,249,13.5
12108,250,13.5
12112,251,13.5
12116,251,13.5
12120,252,13.5
12124,253,13.5
12127,254,13.5
12130,254,13.5
12134,255,13.5
12138,255,13.6
12141,256,13.6
12145,256,13.6
12148,257,13.6
12152,257,13.6
12155,258,13.6
12158,258,13.7
12161,258,13.7
12165,258,13.8
12168,259,13.8
12172,259,13.9
12176,259,13.9
12177,259,14
12180,259,14
12184,259,14.1
12188,260,14.2
12192,260,14.3
12196,260,14.3
12200,260,14.4
12204,260,14.5
12208,260,14.6
12213,260,14.7
12217,260,14.8
12221,260,14.9
12225,261,15.1
12229,261,15.2
12233,261,15.3
12236,261,15.4
12240,261,15.5
12243,261,15.6
12247,261,15.7
12251,261,15.8
12255,261,15.9
12260,261,15.9
12264,262,16
12268,262,16.1
12271,262,16.2
12275,262,16.2
12279,262,16.3
12283,262,16.3
12287,262,16.4
12290,262,16.4
12294,262,16.4
12297,262,16.5
12301,262,16.5
12304,262,16.5
12308,262,16.5
12312,262,16.5
12316,262,16.5
12319,262,16.5
12323,261,16.5
12326,261,16.5
12330,261,16.5
12334,261,16.5
12337,261,16.4
12341,261,16.4
12345,261,16.4
12348,261,16.3
12352,261,16.3
12356,261,16.2
12359,261,16.2
12363,260,16.1
12367,260,16.1
12371,260,16
12374,260,16
12378,260,15.9
12382,261,15.8
12386,261,15.8
12390,261,15.7
12394,261,15.6
12398,261,15.6
12402,261,15.5
12405,261,15.4
12409,261,15.3
12412,261,15.3
12416,262,15.2
12420,262,15.1
12423,262,15
12427,262,14.9
12430,263,14.9
12434,263,14.8
12437,263,14.7
12441,263,14.6
12444,264,14.5
12448,264,14.4
12452,264,14.3
12455,264,14.2
12458,265,14.1
12462,265,14
12465,265,13.9
12468,266,13.7
12472,266,13.6
12476,266,13.5
12479,267,13.4
12483,267,13.2
12487,268,13.1
12491,268,13
12495,268,12.8
12499,269,12.7
12502,269,12.5
12505,270,12.4
12509,270,12.2
12512,271,12.1
12516,271,12
12519,271,11.8
12523,272,11.7
12526,272,11.6
12530,272,11.4
12534,272,11.3
12537,273,11.2
12540,273,11.1
12544,273,11
12548,273,10.9
12551,273,10.8
12555,273,10.7
12558,273,10.7
12561,273,10.6
12565,273,10.6
12568,273,10.5
12572,272,10.5
12575,272,10.4
12579,272,10.4
12583,272,10.4
12586,271,10.4
12589,271,10.4
12593,271,10.4
12596,271,10.4
12599,270,10.4
12603,270,10.4
12606,270,10.4
12609,270,10.4
12612,269,10.4
12616,269,10.4
12619,269,10.4
12622,269,10.4
12626,269,10.4
12629,269,10.4
12632,269,10.3
12636,269,10.3
12639,269,10.3
12642,269,10.2
12645,270,10.2
12648,270,10.1
12651,270,10
12654,270,10
12657,271,9.9
12660,271,9.8
12664,272,9.7
12667,272,9.6
12671,273,9.5
12675,273,9.4
12678,274,9.3
12682,274,9.2
12686,275,9.1
12689,275,9
12693,276,8.9
12697,276,8.8
12700,277,8.7
12704,277,8.6
12708,277,8.5
12711,278,8.4
12714,278,8.4
12717,279,8.3
12720,279,8.2
12723,279,8.1
12726,279,8.1
12730,280,8
12733,280,8
12737,280,7.9
12740,280,7.9
12744,280,7.9
12748,280,7.9
12751,280,7.9
12755,280,7.9
12759,280,7.8
12762,280,7.9
12765,280,7.9
12769,280,7.9
12772,281,7.9
12776,281,7.9
12780,281,7.9
12783,281,7.9
12787,281,7.9
12791,281,8
12795,282,8
12798,282,8
12802,282,8
12805,283,8
12808,283,8
12812,284,8
12815,284,8
12819,285,8
12823,285,8
12826,286,7.9
12830,286,7.9
12834,287,7.9
12839,287,7.9
12842,288,7.9
12846,288,7.8
12850,289,7.8
12853,290,7.8
12857,290,7.7
12861,291,7.7
12865,291,7.7
12869,292,7.7
12874,292,7.7
12877,293,7.6
12881,293,7.6
12884,294,7.6
12888,294,7.6
12892,294,7.6
12896,295,7.6
12900,295,7.6
12903,296,7.6
12907,296,7.6
12911,297,7.6
12915,297,7.6
12919,297,7.6
12924,298,7.6
12928,298,7.7
12932,299,7.7
12936,299,7.7
12940,300,7.8
12944,300,7.8
12948,301,7.8
12952,301,7.9
12957,301,8
12961,302,8
12965,302,8.1
12969,303,8.1
12973,303,8.2
12976,303,8.3
12980,304,8.4
12984,304,8.5
12988,304,8.5
12992,305,8.6
12996,305,8.7
13000,305,8.8
13004,306,8.9
13008,306,9
13012,306,9.1
13016,306,9.2
13020,307,9.3
13024,307,9.4
13028,307,9.5
13032,307,9.6
13036,307,9.7
13041,308,9.8
13045,308,9.8
13049,308,9.9
13053,308,10
13057,309,10.1
13061,309,10.1
13065,309,10.2
13069,309,10.3
13073,310,10.3
13077,310,10.4
13081,310,10.4
13085,311,10.5
13089,311,10.5
13093,311,10.6
13097,312,10.6
13102,312,10.6
13106,313,10.6
13110,313,10.7
13114,313,10.7
13118,314,10.7
13121,314,10.7
13125,315,10.6
13128,315,10.6
13132,315,10.6
13136,316,10.6
13140,316,10.5
13144,317,10.5
13148,317,10.4
13152,317,10.4
13156,318,10.3
13160,318,10.2
13165,318,10.2
13169,319,10.1
13173,319,10
13178,319,9.9
13182,319,9.8
13186,320,9.7
13190,320,9.6
13194,320,9.5
13198,320,9.4
13202,320,9.3
13206,321,9.2
13210,321,9.1
13214,321,8.9
13219,321,8.8
13223,321,8.7
13227,321,8.6
13231,321,8.5
13234,321,8.4
13238,322,8.2
13242,322,8.1
13246,322,8
13250,322,7.9
13255,322,7.8
13260,322,7.7
13265,323,7.6
13270,323,7.5
13274,323,7.4
13279,323,7.3
13283,323,7.2
13287,323,7.2
13292,324,7.1
13298,324,7
13303,324,7
13308,324,6.9
13312,324,6.9
13317,324,6.9
13322,324,6.8
13326,324,6.8
13332,324,6.8
13337,324,6.7
13342,324,6.7
13347,324,6.7
13351,323,6.7
13356,323,6.7
13361,323,6.6
13365,323,6.6
13370,322,6.6
13375,322,6.5
13379,322,6.5
13384,322,6.5
13388,321,6.4
13392,321,6.4
13397,321,6.3
13401,320,6.3
13405,320,6.2
13409,319,6.1
13414,319,6
13418,319,5.9
13422,318,5.9
13427,318,5.8
13430,317,5.7
13434,317,5.5
13438,316,5.4
13442,316,5.3
13447,315,5.2
13451,315,5.1
13456,314,5
13460,313,4.8
13464,313,4.7
13469,312,4.6
13474,311,4.4
13478,311,4.3
13483,310,4.2
13488,309,4
13493,308,3.9
13497,308,3.8
13500,307,3.6
13504,306,3.5
13509,305,3.4
13514,304,3.2
13518,303,3.1
13523,302,3
13527,300,2.9
13531,299,2.8
13536,298,2.7
13541,296,2.6
13546,295,2.5
13551,294,2.4
13556,292,2.3
13562,291,2.2
13567,289,2.2
13571,287,2.1
13576,286,2
13580,284,2
13585,282,2
13589,280,1.9
13594,279,1.9
13599,277,1.9
13604,275,1.8
13609,274,1.8
13614,272,1.8
13618,271,1.8
13623,269,1.8
13627,268,1.8
13632,267,1.9
13636,265,1.9
13641,264,1.9
13646,263,1.9
13650,262,1.9
13654,261,2
13659,260,2
13663,259,2
13668,259,2.1
13672,258,2.1
13677,257,2.2
13681,256,2.2
13686,256,2.3
13690,255,2.3
13694,254,2.4
13698,254,2.4
13702,253,2.4
13707,253,2.5
13711,252,2.5
13715,251,2.6
13720,251,2.6
13724,250,2.7
13729,249,2.7
13734,249,2.8
13738,248,2.8
13742,248,2.9
13746,247,2.9
13750,247,3
13754,246,3.1
13759,246,3.1
13763,246,3.2
13767,245,3.2
13771,245,3.3
13775,245,3.4
13778,245,3.4
13782,244,3.5
13786,244,3.6
13790,244,3.6
13794,244,3.7
13798,245,3.8
13802,245,3.9
13806,245,3.9
13809,245,4
13813,245,4.1
13816,245,4.2
13820,246,4.3
13824,246,4.4
13828,246,4.5
13831,246,4.6
13835,247,4.7
13838,247,4.8
13842,247,4.9
13845,247,5
13849,248,5.1
13853,248,5.3
13857,248,5.4
13860,248,5.5
13864,248,5.6
13867,248,5.8
13871,249,5.9
13874,249,6
13878,249,6.2
13881,249,6.3
13885,249,6.5
13889,249,6.6
13892,249,6.7
13896,250,6.9
13899,250,7
13903,250,7.2
13907,250,7.3
13910,250,7.4
13914,250,7.6
13918,251,7.7
13921,251,7.8
13925,251,8
13929,251,8.1
13933,252,8.2
13937,252,8.3
13941,252,8.5
13945,252,8.6
13948,253,8.7
13952,253,8.8
13956,253,8.9
13960,253,9
13964,254,9.1
13967,254,9.1
13970,254,9.2
13974,254,9.3
